Round,Retry Index,Algorithm,Attention Mechanism,Learning Rate,Gamma,Model File,Training File,Test File,Self-eval,Tool Usage %,Lambda,Threshold Violations,T_wt,t_FR,Eval_Score
1,3,A2C,Temporal,0.001,0.99,A2C_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,46.73836866760763,1008,86,922,,0.2359906939127508
1,3,A2C,Temporal,0.001,0.99,A2C_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_06,N,46.73836866760763,1020,175,845,,0.2348282069744018
1,3,A2C,Temporal,0.001,0.99,A2C_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_08,N,46.73836866760763,1008,158,850,,0.2349497049732583
1,3,A2C,Self-Attention,0.001,0.99,A2C_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,46.73836866760763,1022,148,874,,0.2350341252172328
1,3,A2C,Self-Attention,0.001,0.99,A2C_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,46.73836866760763,901,37,864,,0.238955001232775
1,3,A2C,Self-Attention,0.001,0.99,A2C_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,46.73836866760763,1008,86,922,,0.2359906939127508
1,3,A2C,Self-Attention,0.001,0.99,A2C_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_06,N,46.73836866760763,1020,175,845,,0.2348282069744018
1,3,A2C,Self-Attention,0.001,0.99,A2C_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_08,N,46.73836866760763,1008,158,850,,0.2349497049732583
1,1,A2C,Multi-Head,0.001,0.99,A2C_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,95.42167333333333,-189,0,874,803.0,0.7781609982456141
1,3,A2C,Multi-Head,0.001,0.99,A2C_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,46.73836866760763,901,37,864,,0.238955001232775
1,1,A2C,Multi-Head,0.001,0.99,A2C_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,95.68023733333332,-44,0,922,892.0,0.9320853971929823
1,1,A2C,Multi-Head,0.001,0.99,A2C_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_06,N,95.329766,-41,0,845,809.0,0.933490935263158
1,3,A2C,Multi-Head,0.001,0.99,A2C_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_08,N,46.73836866760763,1008,158,850,,0.2349497049732583
1,3,DQN,Nadaraya-Watson,0.001,0.99,DQN_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,46.73836866760763,1022,148,874,,0.2350341252172328
1,3,DQN,Nadaraya-Watson,0.001,0.99,DQN_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,46.73836866760763,901,37,864,,0.238955001232775
1,3,DQN,Nadaraya-Watson,0.001,0.99,DQN_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,46.73836866760763,1008,86,922,,0.2359906939127508
1,3,DQN,Nadaraya-Watson,0.001,0.99,DQN_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_06,N,46.73836866760763,1020,175,845,,0.2348282069744018
1,3,DQN,Nadaraya-Watson,0.001,0.99,DQN_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_08,N,46.73836866760763,1008,158,850,,0.2349497049732583
1,3,DQN,Temporal,0.001,0.99,DQN_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,46.73836866760763,1022,148,874,,0.2350341252172328
1,3,DQN,Temporal,0.001,0.99,DQN_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,46.73836866760763,901,37,864,,0.238955001232775
1,3,DQN,Temporal,0.001,0.99,DQN_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,46.73836866760763,1008,86,922,,0.2359906939127508
1,3,DQN,Temporal,0.001,0.99,DQN_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_06,N,46.73836866760763,1020,175,845,,0.2348282069744018
1,3,DQN,Temporal,0.001,0.99,DQN_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_08,N,46.73836866760763,1008,158,850,,0.2349497049732583
1,3,DQN,Self-Attention,0.001,0.99,DQN_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,46.73836866760763,1022,148,874,,0.2350341252172328
1,3,DQN,Self-Attention,0.001,0.99,DQN_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,46.73836866760763,901,37,864,,0.238955001232775
1,3,DQN,Self-Attention,0.001,0.99,DQN_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,46.73836866760763,1008,86,922,,0.2359906939127508
1,3,DQN,Self-Attention,0.001,0.99,DQN_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_06,N,46.73836866760763,1020,175,845,,0.2348282069744018
1,3,DQN,Self-Attention,0.001,0.99,DQN_SA_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_08,N,46.73836866760763,1008,158,850,,0.2349497049732583
1,3,DQN,Multi-Head,0.001,0.99,DQN_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,46.73836866760763,1022,148,874,,0.2350341252172328
1,3,DQN,Multi-Head,0.001,0.99,DQN_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,46.73836866760763,901,37,864,,0.238955001232775
1,3,DQN,Multi-Head,0.001,0.99,DQN_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,46.73836866760763,1008,86,922,,0.2359906939127508
1,3,DQN,Multi-Head,0.001,0.99,DQN_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_06,N,46.73836866760763,1020,175,845,,0.2348282069744018
1,3,DQN,Multi-Head,0.001,0.99,DQN_MH_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_08,N,46.73836866760763,1008,158,850,,0.2349497049732583
1,1,PPO,Nadaraya-Watson,0.001,0.99,PPO_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,95.0067,-178,0,874,792.0,0.7876650789473685
1,1,PPO,Nadaraya-Watson,0.001,0.99,PPO_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,95.24978312684365,-20,0,864,851.0,0.9551962840552708
1,1,PPO,Nadaraya-Watson,0.001,0.99,PPO_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,95.68023733333332,-44,0,922,892.0,0.9320853971929823
